,mean_intensity,std_intensity,min_intensity,max_intensity,median_intensity,image_entropy,histogram_skewness,histogram_kurtosis,contrast,homogeneity,energy,correlation,edge_density,hue_mean,saturation_mean,value_mean,l_mean,a_mean,b_mean,blob_count,sharpness,lbp_entropy,file_path,bbps_class,file_name
13,94.95512635030865,61.64336922476135,0,255,107.0,6.890172357301584,7.668752250415563,71.58294011608422,179.4057163691856,0.4795953238040826,0.11353040148873936,0.9763487907742822,0.0599657600308642,22.607412229938273,165.36004050925925,132.71535252700616,105.19801552854938,137.01013454861112,158.81611448688273,459,831.7777367849573,2.8722543800772087,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000018.jpg,0,bowel_2_score_0-1_00000018.jpg
14,73.27977430555555,55.57827691500553,0,255,67.0,6.845174495694904,7.896870823712546,71.35041298537708,132.95279902642562,0.6245762172399493,0.12444778151482558,0.9784576532427854,0.023967978395061727,19.645814043209878,162.7964168595679,108.98478250385803,81.69320023148148,138.79259741512345,151.60467303240742,196,744.8907262697991,2.7702477040635722,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000035.jpg,0,bowel_1_score_0-1_00000035.jpg
15,85.10472849151235,63.97749800200549,0,255,80.0,7.011205089070559,8.588491449464058,84.28189200562386,149.93392153453874,0.512850386914617,0.12132473155367567,0.9816653428147146,0.050848765432098764,22.88316936728395,166.63880449459876,116.65887827932099,94.216512345679,133.99244550540124,155.6481746720679,299,788.5779851308837,2.874683215869064,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000062.jpg,0,bowel_1_score_0-0_00000062.jpg
16,76.50290075231482,51.15141721306537,0,255,81.0,6.732994990954834,8.426902175613447,85.94797196773942,201.03220377453252,0.44009775320093547,0.12242692406264102,0.9615177700684759,0.06753231095679012,21.200523244598767,159.52412471064815,107.7295380015432,85.22852527006172,135.65021219135804,151.32271412037036,403,846.9479480051574,2.891822187947001,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000034.jpg,0,bowel_2_score_0-0_00000034.jpg
17,101.93405430169753,63.76615255175437,0,255,116.0,6.891061213278224,8.579315972774685,90.70635844696625,169.6450389236594,0.5957175198701851,0.12003395369477265,0.9790944934632339,0.0337987075617284,19.760322627314814,158.97730758101852,149.46530912422838,112.2889202353395,143.44481336805555,158.13510561342594,274,769.2319685567268,2.7295529238245,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000062.jpg,0,bowel_1_score_0-1_00000062.jpg
18,84.1063777970679,60.5247230918898,0,255,80.0,6.908112758621108,8.385756569899922,86.49724426374982,201.73395244166278,0.4498947712859912,0.11587011621262595,0.9724297148483853,0.06569733796296297,22.3322868441358,157.28998360339506,114.61525125385802,92.91065779320988,134.29033564814816,152.58835117669753,384,845.299100587244,2.8696252063035477,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000037.jpg,0,bowel_2_score_0-0_00000037.jpg
19,81.29926456404321,52.39046574780954,0,255,88.0,6.67573673795282,8.257216190046437,83.56518726530558,179.33507185906353,0.47927927052746216,0.12465822003417368,0.9672680182573173,0.06926359953703703,21.57365933641975,167.12249951774692,117.325,90.90597511574074,137.96353443287038,154.23905285493828,445,868.94093843918,2.9005599620121507,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000097.jpg,0,bowel_1_score_0-0_00000097.jpg
20,86.10640673225309,58.10395650237611,0,255,97.0,6.8114166783101435,7.910983158714986,73.77110826797086,139.8482218745171,0.6222898362462278,0.12630042094996713,0.979254266470324,0.025226658950617285,19.829111207561727,162.03232783564815,125.99114101080247,95.78146219135803,139.93427131558641,155.34021749614197,209,739.4161723509216,2.7697471711493176,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000040.jpg,0,bowel_1_score_0-1_00000040.jpg
21,73.98420862268519,63.6456291591839,0,255,68.0,6.663295867601347,6.755727293569204,55.64825488378134,194.85197902178953,0.5295019050037012,0.12020433252049285,0.9759373814658415,0.04932002314814815,23.0817756558642,156.95927613811727,99.5250144675926,81.39529562114197,133.3092327353395,147.93791473765432,431,881.2694902580167,2.8262937796291365,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000041.jpg,0,bowel_2_score_0-1_00000041.jpg
22,87.95140094521605,62.91412463986562,0,255,94.0,6.930063311564314,7.775715882097394,76.02839350914134,229.21053063668677,0.44496657627727293,0.1112499902078243,0.9710079000371876,0.07781394675925926,23.039197530864197,163.940837191358,120.65971739969136,97.26450858410495,135.03210358796295,154.96549479166666,691,970.9842785470574,2.8896977636719856,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-2_00000018.jpg,0,bowel_2_score_0-2_00000018.jpg
23,79.42107204861111,54.89951575189047,0,255,80.0,6.805857071142723,7.378205985558999,62.11197356350087,162.6544100602689,0.5002424031752429,0.11899756624260716,0.9729763214790943,0.060226176697530866,20.47256703317901,160.9338734567901,114.08941213348766,88.32629002700617,137.67390769675927,152.09269627700618,332,810.0574098165744,2.8567960134026293,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000011.jpg,0,bowel_1_score_0-1_00000011.jpg
24,78.56868489583333,54.953150323658896,0,255,78.0,6.809855494277168,7.443891560416716,63.214896975299084,165.74178063668677,0.49774494383413215,0.11960174801627839,0.9725189722190224,0.06298225308641975,20.45760513117284,161.08631606867283,112.76170669367283,87.38566261574074,137.4673755787037,151.816707658179,343,811.15879388456,2.857516079447858,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000010.jpg,0,bowel_1_score_0-1_00000010.jpg
25,83.90954137731481,62.041921844641664,0,255,81.0,7.0769496413301045,7.998588416697109,75.86630312995106,156.0858324640705,0.506645695783778,0.11099438787699852,0.9797019586812281,0.043463059413580245,22.36765769675926,163.1101417824074,115.37363763503086,92.9248722029321,134.15560860339505,155.20680217978395,342,803.957829375224,2.878687764591902,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000005.jpg,0,bowel_2_score_0-1_00000005.jpg
26,89.69687258873456,63.42137551155714,0,255,97.0,6.928586152519322,7.828151630623177,77.11156940445241,228.0753844073559,0.44094186323176254,0.110808361371277,0.9716093323096315,0.0769507137345679,23.162135898919754,163.93410011574073,123.15492862654321,99.12903886959876,135.35854552469135,155.4056568287037,666,962.1480902774053,2.9018348999940113,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-2_00000012.jpg,0,bowel_2_score_0-2_00000012.jpg
27,78.6687427662037,49.32837542176681,0,255,87.0,6.566598545550661,8.17881661215127,83.65417210333538,172.06749584685522,0.484733757802309,0.12590042784905126,0.9645678121497792,0.06359230324074074,21.01391300154321,166.7804301697531,114.14521604938271,88.2213493441358,137.9053940007716,153.6722053433642,428,816.8565176478993,2.8628722732774445,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000092.jpg,0,bowel_1_score_0-0_00000092.jpg
28,81.82257185570988,52.97693635310433,0,255,88.0,6.729734011781918,8.326003681820472,84.36575081087581,154.91622720599597,0.500138659346628,0.12412784088982944,0.9723483802293361,0.062034625771604936,21.74390914351852,170.04867380401234,117.69067563657407,91.56701871141975,137.3428650655864,155.5943504050926,342,825.0397376420183,2.8931449614506657,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000073.jpg,0,bowel_1_score_0-0_00000073.jpg
29,73.42753665123456,59.452250516383124,0,255,64.0,7.02625387493362,7.944272857676076,75.17841615604392,155.4716330551692,0.5435067739500108,0.1131314116056665,0.9779913690320596,0.037372202932098766,21.86740451388889,163.17429591049384,101.69525704089506,81.31844135802469,133.33001543209878,151.89989390432098,308,795.5401306875108,2.844870717057866,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000001.jpg,0,bowel_2_score_0-1_00000001.jpg
30,82.02199315200617,61.336977257843394,0,255,90.0,6.977650650298044,9.131905898951914,98.2935220797999,144.48009146577033,0.5732765269666671,0.12119970585501602,0.9807778584930431,0.032214506172839504,21.177842881944443,163.99138213734568,117.34890769675926,90.76505353009259,136.68821855709876,155.0419560185185,243,760.6507547224465,2.8304352500806083,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000116.jpg,0,bowel_2_score_0-0_00000116.jpg
31,102.28630160108025,62.28271444442098,0,255,118.0,6.799054007974764,8.181180317124129,85.5209636370396,163.36828735898627,0.5741824960687169,0.12038175575626844,0.9788934160676503,0.033212770061728396,19.787755594135803,161.2738594714506,151.38226755401234,112.96932629243827,144.13183834876543,159.20803192515433,288,770.3522063007479,2.765828927599033,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000061.jpg,0,bowel_1_score_0-1_00000061.jpg
32,71.92834683641975,61.31786605246852,0,255,68.0,6.6537338835702675,7.315568179018413,66.57161210819537,201.5369146963375,0.5261068647266736,0.12193119694618935,0.9731853623189577,0.05054253472222222,22.889385609567903,158.25572675540124,97.18473910108025,79.32139998070987,133.1141372492284,147.86546344521605,461,884.1285180341664,2.8375991280900634,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000048.jpg,0,bowel_2_score_0-1_00000048.jpg
33,85.473046875,59.68493516073975,0,255,104.0,6.912171070618116,7.522301687088163,64.14311331152875,155.08883142095505,0.5227436059049138,0.11435032304561775,0.9782006988031844,0.03943865740740741,21.107518325617285,164.91352719907408,123.637979841821,94.65618730709876,138.76835696373456,154.72126012731482,311,790.1219569476507,2.8815432146448243,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000076.jpg,0,bowel_2_score_0-0_00000076.jpg
34,89.68357204861111,63.046407928233926,0,255,99.0,6.922474719140752,7.981452864258328,80.18657977354319,223.20913015762633,0.4413743521914046,0.111894530198724,0.9718827375375861,0.0755955825617284,23.282269965277777,164.03384693287038,123.89990113811729,99.16624710648148,135.84562596450618,155.61327883873457,646,973.5745852571134,2.922240902089373,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000125.jpg,0,bowel_2_score_0-1_00000125.jpg
35,72.33933738425925,48.436406326011976,0,255,81.0,6.647327121910971,8.118826005972773,80.45754041996489,205.5860087312625,0.4236381279295678,0.12297191457367364,0.9561109707294886,0.09025366512345678,20.871990740740742,160.3338276427469,102.94476514274692,80.79484471450617,135.8405116705247,150.06211178626543,611,899.3653958987998,2.9166474898934434,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000002.jpg,0,bowel_2_score_0-0_00000002.jpg
36,93.59898244598766,64.73908073481556,0,255,106.0,6.930018871356067,8.010790471019678,78.05981735427069,220.50752395302115,0.4488888481265119,0.11330076019389725,0.9736541882970777,0.07776331018518519,23.302635513117284,164.04467833719136,129.30648871527777,103.31562741126544,136.3661603009259,156.7491512345679,597,951.6940803412654,2.9196161596329713,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000121.jpg,0,bowel_2_score_0-1_00000121.jpg
37,74.42555459104938,55.44085202132288,0,255,77.0,6.887455784892119,7.824702755310549,72.32241287925831,137.74110454334723,0.70142164922877,0.11733512981117337,0.9775690631638466,0.013802083333333333,20.44014033564815,158.22235243055556,107.0691936728395,82.51703800154321,137.1666304976852,149.98074604552468,124,709.7365716539649,2.530032537873881,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000072.jpg,0,bowel_1_score_0-1_00000072.jpg
38,77.70796682098765,56.147779188727135,0,255,83.0,6.778409174277392,8.078042923988553,81.83698629108146,186.5729021789523,0.4367735526311784,0.1174205907450304,0.9703720298142464,0.06728395061728396,21.39415509259259,156.37001832561728,107.62609953703704,86.1156997492284,135.02915219907408,150.2623119212963,371,815.6883318768,2.8795198755725386,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000018.jpg,0,bowel_2_score_0-0_00000018.jpg
39,67.67565104166667,49.53360379002936,0,255,72.0,6.779462977224555,7.351950409033279,62.192911912021856,170.95084318497914,0.5450983771510423,0.11624424502462159,0.9651219697844411,0.04058883101851852,21.876750578703703,166.32873022762345,97.24357397762346,75.61487268518519,135.0574074074074,150.4358627507716,288,771.5768132710235,2.7649481087479635,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000018.jpg,0,bowel_1_score_0-0_00000018.jpg
40,90.45635368441359,68.55638656876849,0,255,84.0,7.106939768056369,8.281010826077718,73.20939505694454,151.36190793540413,0.5483064691692966,0.11747384160571343,0.9838813763001626,0.04002459490740741,20.708470775462963,154.66821952160493,125.32413194444445,98.79049479166666,136.90539882330248,152.77925588348765,245,781.8617066675736,2.8656210583406696,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000017.jpg,0,bowel_1_score_0-1_00000017.jpg
41,99.19787567515432,78.98511582089097,0,255,85.0,6.989542621224586,7.832148509666202,66.91618535792531,176.20642578426828,0.4887528594443873,0.11912217454370945,0.9858667045589202,0.05085841049382716,24.17456356095679,142.5174961419753,125.19012827932099,107.17470823688272,131.38270881558643,150.7356674382716,340,812.9584370121592,2.832113208789881,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000039.jpg,0,bowel_2_score_0-0_00000039.jpg
42,78.01106047453703,64.46175437024037,0,255,75.0,6.685805584079282,6.740761806930161,54.52427627490031,184.79448211250195,0.5190065705290461,0.12134041968067509,0.9777501027929868,0.0540919174382716,23.177006172839505,155.40467785493829,104.3141372492284,85.80883005401235,133.3858169367284,148.7973259066358,482,857.1848837749072,2.8205852852792708,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000039.jpg,0,bowel_2_score_0-1_00000039.jpg
43,88.56358748070987,61.34186962408283,0,255,101.0,6.853874377174501,7.619226657373404,67.77985570708933,209.46013946839747,0.4759287982384029,0.11687934928704038,0.9721257000509934,0.07197868441358024,22.450648630401236,165.43156346450618,124.16544897762346,98.19753086419753,136.8411651234568,156.095027970679,564,915.7151644434131,2.8666929598854605,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000072.jpg,0,bowel_2_score_0-1_00000072.jpg
44,86.00831404320988,59.335743303546806,0,255,95.0,7.081202022272641,5.329550679034892,37.62591897496319,190.95821018776078,0.4087248083547259,0.06847690222002235,0.9728425440314648,0.07744743441358025,28.323396508487654,184.46920331790125,122.10582079475309,95.51924430941358,137.30006992669752,155.922567033179,496,852.3532351562934,3.0192428190947846,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000084.jpg,0,bowel_2_score_0-1_00000084.jpg
45,88.4997227044753,61.12900041915979,0,255,98.0,7.008336294345636,8.975189321390264,93.08551995144686,176.93549828079125,0.4766397959038806,0.11847713853361165,0.9762892544479387,0.06579619984567901,22.35076919367284,169.96243730709875,125.52100935570988,98.21259886188271,136.76010802469136,158.0371551890432,431,824.98228200707,2.868753691793111,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000031.jpg,0,bowel_1_score_0-0_00000031.jpg
46,83.86936005015433,59.47081298480039,0,255,96.0,7.007591554738472,6.936621566536604,55.32199920492579,153.6286340016999,0.5575075401148699,0.10462690862659434,0.9782521714318793,0.034454571759259256,21.180056423611113,162.68346836419752,123.24901861496913,92.84287712191357,139.89086130401233,153.8253375771605,271,787.3153573415775,2.8300741622582577,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000089.jpg,0,bowel_2_score_0-0_00000089.jpg
47,90.05224488811729,56.32664935867856,0,255,103.0,6.815969598573387,7.166131182264277,60.5959134170768,175.57997701282648,0.4550044130881729,0.11201988669834138,0.9722704599394653,0.06204185956790124,22.061115933641975,165.60134789737654,128.50265239197532,100.09888599537037,138.23858506944444,156.9899956597222,420,844.2722776742047,2.8904420130850603,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000053.jpg,0,bowel_2_score_0-0_00000053.jpg
48,86.9653549382716,63.72999508764246,0,255,86.0,7.1098496708482575,8.491956371411378,78.76450270693543,156.32902806753208,0.5129766043416524,0.11600243736906839,0.9807321006919819,0.04986255787037037,22.92791521990741,167.19192949459875,120.64565972222222,96.16289544753086,134.9235484182099,156.6666160300926,355,795.7133680516255,2.8812869481876073,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000047.jpg,0,bowel_1_score_0-0_00000047.jpg
